codigo_postal,municipio,latitud,longitud,zone
15820,9017,19.4167976379395,-99.125602722168,Nezahualcoyotl
15830,9017,19.4115772247314,-99.1261749267578,Nezahualcoyotl
15840,9017,19.4106578826904,-99.1234359741211,Nezahualcoyotl
15850,9017,19.408145904541,-99.1182479858398,Nezahualcoyotl
15860,9017,19.4108695983887,-99.1164932250977,Nezahualcoyotl
15870,9017,19.4128017425537,-99.1229248046875,Nezahualcoyotl
15900,9017,19.4166679382324,-99.1138916015625,Nezahualcoyotl
15960,9017,19.4258918762207,-99.1154556274414,Nezahualcoyotl
15970,9017,19.4197406768799,-99.1162261962891,Nezahualcoyotl
15980,9017,19.4156684875488,-99.1163940429688,Nezahualcoyotl
15990,9017,19.4122657775879,-99.1186370849609,Nezahualcoyotl
16000,9013,19.269157409668,-99.1047515869141,Iztapalapa 1
16010,9013,19.2791156768799,-99.1277236938477,Iztapalapa 1
16020,9013,19.2749996185303,-99.1388854980469,Iztapalapa 1
16029,9013,19.2648983001709,-99.1324615478516,Iztapalapa 1
16030,9013,19.2691135406494,-99.1196899414063,Iztapalapa 1
16034,9013,19.281530380249,-99.1162338256836,Iztapalapa 1
16035,9013,19.2822208404541,-99.1209106445313,Iztapalapa 1
16036,9013,19.2995414733887,-99.0980911254883,Iztapalapa 1
16038,9013,19.2700901031494,-99.1129531860352,Iztapalapa 1
16040,9013,19.2669811248779,-99.0938873291016,Iztapalapa 1
16050,9013,19.2559776306152,-99.114875793457,Iztapalapa 1
16059,9013,19.2610244750977,-99.1202239990234,Iztapalapa 1
16060,9013,19.2604007720947,-99.1323776245117,Iztapalapa 1
16070,9013,19.2622375488281,-99.1028900146484,Iztapalapa 1
16080,9013,19.2634830474854,-99.0950164794922,Iztapalapa 1
16090,9013,19.259033203125,-99.0880126953125,Iztapalapa 1
16100,9013,19.2564926147461,-99.1310958862305,Iztapalapa 1
16200,9013,19.2480792999268,-99.121826171875,Iztapalapa 1
16210,9013,19.2527446746826,-99.1177139282227,Iztapalapa 1
16300,9013,19.2416210174561,-99.1148986816406,Iztapalapa 1
16310,9013,19.2430801391602,-99.1164169311523,Iztapalapa 1
16320,9013,19.2426795959473,-99.1068496704102,Iztapalapa 1
16340,9013,19.2424907684326,-99.1064300537109,Iztapalapa 1
16400,9013,19.2428245544434,-99.1003265380859,Iztapalapa 1
16410,9013,19.2467784881592,-99.098388671875,Iztapalapa 1
16420,9013,19.2501945495605,-99.0897064208984,Iztapalapa 1
16428,9013,19.2443752288818,-99.0878524780273,Iztapalapa 1
16429,9013,19.2461948394775,-99.0850296020508,Iztapalapa 1
16430,9013,19.2495918273926,-99.0866622924805,Iztapalapa 1
16440,9013,19.2475757598877,-99.0863952636719,Iztapalapa 1
16443,9013,19.2463989257813,-99.082405090332,Iztapalapa 1
16450,9013,19.2460479736328,-99.091926574707,Iztapalapa 1
16457,9013,19.2420444488525,-99.0884780883789,Iztapalapa 1
16459,9013,19.2345218658447,-99.0901489257813,Iztapalapa 1
16500,9013,19.2457637786865,-99.0756454467773,Iztapalapa 1
16513,9013,19.2467555999756,-99.0753631591797,Iztapalapa 1
16514,9013,19.2537727355957,-99.0702896118164,Iztapalapa 1
16520,9013,19.2289047241211,-99.0874557495117,Iztapalapa 1
16530,9013,19.2396430969238,-99.0751419067383,Iztapalapa 1
16533,9013,19.245792388916,-99.0696868896484,Iztapalapa 1
16550,9013,19.2242832183838,-99.0936126708984,Iztapalapa 1
16600,9013,19.2531757354736,-99.055419921875,Iztapalapa 1
16604,9013,19.2524833679199,-99.0462799072266,Iztapalapa 1
16605,9013,19.2457904815674,-99.0525894165039,Iztapalapa 1
16606,9013,19.2482986450195,-99.0601959228516,Iztapalapa 1
16607,9013,19.2497539520264,-99.0626449584961,Iztapalapa 1
16609,9013,19.2538013458252,-99.0413055419922,Iztapalapa 1
16610,9013,19.2574424743652,-99.0381927490234,Iztapalapa 1
16614,9013,19.2508373260498,-99.040397644043,Iztapalapa 1
16615,9013,19.2519493103027,-99.045768737793,Iztapalapa 1
16616,9013,19.2533950805664,-99.0462951660156,Iztapalapa 1
16617,9013,19.2577342987061,-99.0428619384766,Iztapalapa 1
16620,9013,19.2511577606201,-99.0320663452148,Iztapalapa 1
16629,9013,19.2544822692871,-99.0344772338867,Iztapalapa 1
16630,9013,19.2572975158691,-99.0679626464844,Iztapalapa 1
16640,9013,19.2537269592285,-99.0661315917969,Iztapalapa 1
16710,9013,19.2604579925537,-99.0270614624023,Iztapalapa 1
16720,9013,19.2506999969482,-99.0288848876953,Iztapalapa 1
16739,9013,19.2568626403809,-99.0128784179688,Iztapalapa 1
16740,9013,19.2546405792236,-99.0141525268555,Iztapalapa 1
16749,9013,19.2592067718506,-99.0184326171875,Iztapalapa 1
16750,9013,19.2520961761475,-99.0093688964844,Iztapalapa 1
16770,9013,19.253698348999,-99.02099609375,Iztapalapa 1
16776,9013,19.2518081665039,-99.0227432250977,Iztapalapa 1
16780,9013,19.2466449737549,-99.0235443115234,Iztapalapa 1
16797,9013,19.2500114440918,-99.0090942382813,Iztapalapa 1
16799,9013,19.2423191070557,-99.0150375366211,Iztapalapa 1
16800,9013,19.2305316925049,-99.1182098388672,Iztapalapa 1
16810,9013,19.2266845703125,-99.1075134277344,Iztapalapa 1
16813,9013,19.2270107269287,-99.1090316772461,Iztapalapa 1
16840,9013,19.2235870361328,-99.1187210083008,Iztapalapa 1
16850,9013,19.22243309021,-99.1098709106445,Iztapalapa 1
16860,9013,19.2192363739014,-99.1220855712891,Iztapalapa 1
16880,9013,19.2187767028809,-99.0973510742188,Iztapalapa 1
16900,9013,19.1990795135498,-99.117317199707,Iztapalapa 1
54400,15060,19.6259117126465,-99.3169097900391,Cuautitlan
54402,15060,19.6112575531006,-99.3003234863281,Cuautitlan
54405,15060,19.6293697357178,-99.3053665161133,Cuautitlan
54407,15060,19.6416778564453,-99.3014755249023,Cuautitlan
54408,15060,19.6426239013672,-99.3129272460938,Cuautitlan
54409,15060,19.6327781677246,-99.3110046386719,Cuautitlan
54410,15060,19.6252269744873,-99.2948226928711,Cuautitlan
54413,15060,19.6224365234375,-99.3046722412109,Cuautitlan
54414,15060,19.6269149780273,-99.2987289428711,Cuautitlan
54416,15060,19.631290435791,-99.2826080322266,Cuautitlan
54417,15060,19.640064239502,-99.2947006225586,Cuautitlan
54420,15060,19.6168060302734,-99.3088760375977,Cuautitlan
54424,15060,19.5870418548584,-99.3332977294922,Cuautitlan
54425,15060,19.6118946075439,-99.3132476806641,Cuautitlan
54426,15060,19.6115474700928,-99.3297271728516,Cuautitlan
54430,15060,19.62522315979,-99.4152984619141,Cuautitlan
54434,15060,19.6225967407227,-99.3230972290039,Cuautitlan
54435,15060,19.6213874816895,-99.3270492553711,Cuautitlan
54439,15060,19.5746078491211,-99.4139556884766,Cuautitlan
54440,15060,19.6892547607422,-99.3570785522461,Cuautitlan
54448,15060,19.6841945648193,-99.375846862793,Cuautitlan
54449,15060,19.6577606201172,-99.383415222168,Cuautitlan
54455,15060,19.638111114502,-99.3426055908203,Cuautitlan
54457,15060,19.6316947937012,-99.3274307250977,Cuautitlan
54459,15060,19.6292877197266,-99.3365478515625,Cuautitlan
54460,15060,19.634126663208,-99.3535232543945,Cuautitlan
54463,15060,19.6085872650147,-99.3563079833984,Cuautitlan
54464,15060,19.6392688751221,-99.3779525756836,Cuautitlan
54466,15060,19.59157371521,-99.2838821411133,Cuautitlan
54467,15060,19.6005706787109,-99.2901382446289,Cuautitlan
54469,15060,19.5990200042725,-99.3117141723633,Cuautitlan
54470,15060,19.6190624237061,-99.2936706542969,Cuautitlan
54473,15060,19.5990142822266,-99.2736663818359,Cuautitlan
54474,15060,19.6032028198242,-99.2871780395508,Cuautitlan
54475,15060,19.6057662963867,-99.2928314208984,Cuautitlan
54476,15060,19.606351852417,-99.2686233520508,Cuautitlan
54477,15060,19.612943649292,-99.2920608520508,Cuautitlan
54539,15060,19.6203365325928,-99.3011474609375,Cuautitlan
54600,15095,19.7063388824463,-99.2520370483398,Cuautitlan
54602,15095,19.6970233917236,-99.2481536865234,Cuautitlan
54603,15095,19.7054958343506,-99.2333068847656,Cuautitlan
54604,15095,19.7293262481689,-99.2353439331055,Cuautitlan
54605,15095,19.7144889831543,-99.2128524780273,Cuautitlan
54607,15095,19.7340393066406,-99.2248916625977,Cuautitlan
54608,15095,19.7117652893066,-99.2295913696289,Cuautitlan
54610,15095,19.7216663360596,-99.2084732055664,Cuautitlan
54614,15095,19.7284736633301,-99.2002105712891,Cuautitlan
54616,15095,19.7321128845215,-99.2042999267578,Cuautitlan
54640,15095,19.6296405792236,-99.3371276855469,Cuautitlan
54645,15095,19.7078723907471,-99.2147369384766,Cuautitlan
54650,15095,19.6901016235352,-99.2718200683594,Cuautitlan
54655,15095,19.697566986084,-99.3389663696289,Cuautitlan
54656,15095,19.7293376922607,-99.3546829223633,Cuautitlan
54658,15095,19.7118721008301,-99.3308715820313,Cuautitlan
54680,15035,19.8313579559326,-99.2040710449219,Cuautitlan
54683,15035,19.8337345123291,-99.1889419555664,Cuautitlan
54684,15035,19.8246116638184,-99.1993026733398,Cuautitlan
54685,15035,19.827766418457,-99.209846496582,Cuautitlan
54687,15035,19.853120803833,-99.21240234375,Cuautitlan
54690,15035,19.7759437561035,-99.308723449707,Cuautitlan
54693,15035,19.853723526001,-99.2574996948242,Cuautitlan
54694,15035,19.8447761535645,-99.2339401245117,Cuautitlan
54696,15035,19.876350402832,-99.2100067138672,Cuautitlan
54697,15035,19.7881088256836,-99.2794876098633,Cuautitlan
54700,15121,19.6609916687012,-99.2099914550781,Cuautitlan
54710,15121,19.6778469085693,-99.2575988769531,Cuautitlan
54712,15121,19.6732330322266,-99.1943969726563,Cuautitlan
54713,15121,19.7156276702881,-99.1830139160156,Cuautitlan
54714,15121,19.6909656524658,-99.1782684326172,Cuautitlan
54715,15121,19.6873207092285,-99.2195129394531,Cuautitlan
54716,15121,19.6975917816162,-99.2036743164063,Cuautitlan
54719,15121,19.6978549957275,-99.2282409667969,Cuautitlan
54720,15121,19.6606960296631,-99.2489700317383,Cuautitlan
54725,15121,19.6676750183105,-99.2242813110352,Cuautitlan
54729,15121,19.681957244873,-99.2067108154297,Cuautitlan
54730,15121,19.6627235412598,-99.1925354003906,Cuautitlan
54740,15121,19.6460380554199,-99.2114410400391,Cuautitlan
54743,15121,19.6264610290527,-99.2094573974609,Cuautitlan
54744,15121,19.6272678375244,-99.2232131958008,Cuautitlan
54745,15121,19.6468448638916,-99.2461318969727,Cuautitlan
54750,15121,19.6381549835205,-99.1995620727539,Cuautitlan
54753,15121,19.6319065093994,-99.1987609863281,Cuautitlan
54759,15121,19.6492462158203,-99.1845169067383,Cuautitlan
54760,15121,19.6196193695068,-99.2341766357422,Cuautitlan
54763,15121,19.6183109283447,-99.2067337036133,Cuautitlan
54764,15121,19.5910015106201,-99.1928329467773,Cuautitlan
54765,15121,19.6124649047852,-99.2344360351563,Cuautitlan
54766,15121,19.6152305603027,-99.2708892822266,Cuautitlan
54767,15121,19.6201438903809,-99.213020324707,Cuautitlan
54769,15121,19.6008529663086,-99.1878890991211,Cuautitlan
54770,15091,19.7470016479492,-99.1830673217773,Cuautitlan
54783,15091,19.7503280639648,-99.1562805175781,Cuautitlan
54784,15091,19.7293701171875,-99.1583786010742,Cuautitlan
54785,15091,19.7311611175537,-99.1929931640625,Cuautitlan
54786,15091,19.7653636932373,-99.1957855224609,Cuautitlan
54800,15024,19.6666507720947,-99.1791076660156,Cuautitlan
54803,15024,19.6817722320557,-99.1553115844727,Cuautitlan
54804,15024,19.6786155700684,-99.1888122558594,Cuautitlan
54805,15024,19.6691837310791,-99.1830368041992,Cuautitlan
54807,15024,19.6683673858643,-99.1780853271484,Cuautitlan
54830,15024,19.7155647277832,-99.1586303710938,Cuautitlan
54831,15024,19.7253799438477,-99.1704330444336,Cuautitlan
54834,15024,19.7261905670166,-99.1900482177734,Cuautitlan
54840,15024,19.7047309875488,-99.1689453125,Cuautitlan
54850,15024,19.6750354766846,-99.1587905883789,Cuautitlan
54855,15024,19.6740951538086,-99.1606369018555,Cuautitlan
54857,15024,19.6687393188477,-99.1642456054688,Cuautitlan
54858,15024,19.6705017089844,-99.1692352294922,Cuautitlan
54860,15024,19.666467666626,-99.1586837768555,Cuautitlan
54870,15024,19.6777477264404,-99.1726226806641,Cuautitlan
54875,15024,19.6724338531494,-99.170280456543,Cuautitlan
54877,15024,19.6623954772949,-99.1709747314453,Cuautitlan
54878,15024,19.6569976806641,-99.1754913330078,Cuautitlan
54879,15024,19.6480751037598,-99.1813812255859,Cuautitlan
54880,15053,19.7008438110352,-99.1435699462891,Cuautitlan
54882,15053,19.7046775817871,-99.1392059326172,Cuautitlan
54883,15053,19.6949119567871,-99.1474304199219,Cuautitlan
54884,15053,19.7084922790527,-99.1498565673828,Cuautitlan
54890,15053,19.7173080444336,-99.1343078613281,Cuautitlan
54893,15053,19.7094383239746,-99.130615234375,Cuautitlan
54894,15053,19.7144203186035,-99.1244888305664,Cuautitlan
54900,15109,19.6445865631104,-99.1679077148438,Cuautitlan
54910,15109,19.6431064605713,-99.1324768066406,Cuautitlan
54913,15109,19.6242923736572,-99.1674880981445,Cuautitlan
54914,15109,19.6285762786865,-99.1720886230469,Cuautitlan
54915,15109,19.6278038024902,-99.1702423095703,Cuautitlan
54916,15109,19.6284656524658,-99.1581192016602,Cuautitlan
54918,15109,19.6329593658447,-99.1624603271484,Cuautitlan
54920,15109,19.6727695465088,-99.0749435424805,Cuautitlan
54924,15109,19.6656455993652,-99.0711517333984,Cuautitlan
54925,15109,19.667818069458,-99.0749053955078,Cuautitlan
54926,15109,19.6725196838379,-99.0770492553711,Cuautitlan
54927,15109,19.6780052185059,-99.0737991333008,Cuautitlan
54929,15109,19.6833438873291,-99.0754776000977,Cuautitlan
54930,15109,19.6597766876221,-99.0850143432617,Cuautitlan
54932,15109,19.6576175689697,-99.0743026733398,Cuautitlan
54933,15109,19.6706008911133,-99.0750122070313,Cuautitlan
54934,15109,19.6709098815918,-99.0779495239258,Cuautitlan
54935,15109,19.6879711151123,-99.0904846191406,Cuautitlan
54938,15109,19.6791763305664,-99.1081085205078,Cuautitlan
54939,15109,19.6673126220703,-99.111198425293,Cuautitlan
54940,15109,19.6146106719971,-99.1839065551758,Cuautitlan
54942,15109,19.6059322357178,-99.1697769165039,Cuautitlan
54943,15109,19.6099624633789,-99.1737899780273,Cuautitlan
54944,15109,19.610372543335,-99.1625366210938,Cuautitlan
54945,15109,19.5913715362549,-99.181884765625,Cuautitlan
54946,15109,19.610200881958,-99.183219909668,Cuautitlan
54948,15109,19.6155529022217,-99.1483688354492,Cuautitlan
54949,15109,19.6282749176025,-99.1379013061523,Cuautitlan
54950,15109,19.594181060791,-99.1730651855469,Cuautitlan
54954,15109,19.5796756744385,-99.1733779907227,Cuautitlan
54955,15109,19.589469909668,-99.1670837402344,Cuautitlan
54957,15109,19.5981273651123,-99.1578903198242,Cuautitlan
54958,15109,19.6050033569336,-99.1753616333008,Cuautitlan
54959,15109,19.6037635803223,-99.182487487793,Cuautitlan
54960,15108,19.6807804107666,-99.1409301757813,Cuautitlan
54962,15108,19.6796264648438,-99.1207733154297,Cuautitlan
54963,15108,19.678731918335,-99.1278381347656,Cuautitlan
54964,15108,19.6870632171631,-99.1328735351563,Cuautitlan
54965,15108,19.6923713684082,-99.1223907470703,Cuautitlan
54966,15108,19.6910495758057,-99.121452331543,Cuautitlan
54967,15108,19.6961231231689,-99.122673034668,Cuautitlan
54970,15108,19.695291519165,-99.107063293457,Cuautitlan
54972,15108,19.685338973999,-99.0799255371094,Cuautitlan
54974,15108,19.6898784637451,-99.1049728393555,Cuautitlan
54975,15108,19.6937580108643,-99.1159362792969,Cuautitlan
54976,15108,19.6909847259522,-99.1119842529297,Cuautitlan
54977,15108,19.6989784240723,-99.1008758544922,Cuautitlan
54980,15108,19.6610565185547,-99.1386795043945,Cuautitlan
54983,15108,19.6673069000244,-99.1220169067383,Cuautitlan
54984,15108,19.6693916320801,-99.1430053710938,Cuautitlan
54985,15108,19.6568775177002,-99.1096725463867,Cuautitlan
54986,15108,19.6561641693115,-99.1393814086914,Cuautitlan
54987,15108,19.6601829528809,-99.1119537353516,Cuautitlan
54990,15108,19.6590557098389,-99.1285781860352,Cuautitlan
55000,15033,19.6002502441406,-99.0467987060547,Cuautitlan
55010,15033,19.63205909729,-99.0686645507813,Cuautitlan
55014,15033,19.6162967681885,-99.0819931030273,Cuautitlan
55016,15033,19.6150360107422,-99.0700302124023,Cuautitlan
55017,15033,19.6124172210693,-99.0796508789063,Cuautitlan
55018,15033,19.6172885894775,-99.0765380859375,Cuautitlan
55020,15033,19.6040115356445,-99.0606002807617,Cuautitlan
55023,15033,19.6112537384033,-99.0305023193359,Cuautitlan
55024,15033,19.6100616455078,-99.0600204467773,Cuautitlan
55025,15033,19.6020565032959,-99.0389862060547,Cuautitlan
55027,15033,19.6204948425293,-99.0740661621094,Cuautitlan
55028,15033,19.6068248748779,-99.0675201416016,Cuautitlan
55029,15033,19.6556148529053,-99.0696792602539,Cuautitlan
55030,15033,19.5938262939453,-99.0501251220703,Cuautitlan
55036,15033,19.5898933410645,-99.0451812744141,Cuautitlan
55037,15033,19.5917530059814,-99.0461807250977,Cuautitlan
55038,15033,19.5940074920654,-99.052978515625,Cuautitlan
55039,15033,19.5989952087402,-99.052604675293,Cuautitlan
55040,15033,19.5913753509522,-99.0314788818359,Cuautitlan
55050,15033,19.6027317047119,-99.0237197875977,Cuautitlan
55055,15033,19.6113204956055,-99.0166854858398,Cuautitlan
55056,15033,19.6052875518799,-99.0228424072266,Cuautitlan
55057,15033,19.5958824157715,-99.0307388305664,Cuautitlan
55059,15033,19.5965404510498,-99.0313568115234,Cuautitlan
55060,15033,19.6180515289307,-99.0164031982422,Cuautitlan
55063,15033,19.6450347900391,-98.9790344238281,Cuautitlan
55064,15033,19.6187114715576,-98.9874420166016,Cuautitlan
55065,15033,19.6200942993164,-99.0007553100586,Cuautitlan
55066,15033,19.6303977966309,-98.9978790283203,Cuautitlan
55067,15033,19.6357917785645,-98.98193359375,Cuautitlan
55068,15033,19.63454246521,-99.0117797851563,Cuautitlan
55069,15033,19.644947052002,-99.0072021484375,Cuautitlan
55070,15033,19.5992012023926,-99.0060424804688,Cuautitlan
