ID_Credito,ID_Credito_original,ID_Tienda
a2b76e,ca269f52-0af0-474f-8512-5dd633a2b76e,cc0ad2ed-ace3-4a78-9a68-56169b9d0dd5
14ff09,cec89b63-4695-49b0-9efb-d82e3e14ff09,8810a122-5b28-4f91-922d-7b75b9d6f374
9996ee,d47dc5df-2094-47c3-90d8-d175d29996ee,e14a9234-f7fe-4d87-a4c1-add06fe82ba2
56d239,e5d002b6-b82d-47a4-9013-d6609356d239,28b61ef3-76ac-4932-b19f-624066cd2371
c15fab,e8225f8f-252f-4d8e-9b6e-63db04c15fab,8779d8eb-7429-4b87-9877-da6b9543df4c
4c4f7b,e89c0a22-65aa-45e0-bf9a-5be8e24c4f7b,4bee84e3-2305-4f74-941d-b47a7e283efe
123d3e,f3fb1501-7a9f-4b98-aad3-3bf10c123d3e,0824b940-bd89-44df-bec5-0814f0338156
340c2c,fd0a4898-8157-4004-8127-16f93e340c2c,7359a28a-7421-41a5-98ae-0c7aaa89b2b9
088d6e,fdbda553-e026-46af-80b0-2cdd93088d6e,1884f0f5-d0b3-4f82-a00e-4569b24cf1b8
5d6187,fef39ce2-27e9-4285-9012-04dd515d6187,7335866a-a678-43f4-9671-3c34a69c687a
637d6d,ffaf3ea0-97b8-4d03-a348-7bce96637d6d,c79984f3-ce83-47ff-be4e-e6bfca722a3f
494dae,ffce377d-9c75-458d-bcc4-6926e0494dae,d19fad34-0c8c-45c2-86e0-03bfc74cffe8
2dd1a7,02474062-b2bb-40cf-8563-e5d41a2dd1a7,dab7cc66-7319-4bc5-bbf6-1cd0db26d759
d58176,04111996-211c-4bc9-99b4-bed479d58176,429c50e0-fe4e-4d7f-ad47-ae1871e56a7e
ccb485,115b9ee3-0dee-4447-a396-414313ccb485,6ef1f1ef-5f17-4aff-97b4-a830289db059
7bc754,163ae88b-a674-44d6-8c99-13b23a7bc754,2195bf96-7920-42d8-a6dc-4df85390687a
10f93e,27bd9fbc-aaab-468b-8141-faa14010f93e,fa28676d-5bac-40a6-8fd8-e9275fd0aeac
7d1d7e,28ca6991-986e-4702-96fb-fcbad97d1d7e,302c0a17-2fee-4464-9080-b306a268deed
009865,2952437e-d5e7-432d-be16-759eb6009865,ba311b6c-e2f1-48db-ae9b-a0e3a5f90bfa
f2cd96,2bce6ff1-0abb-4368-9ad1-826954f2cd96,a58c0108-67ff-4df0-8906-95b294770d25
2e3808,2c666008-aa6d-46b0-be98-10a8352e3808,babe8534-09ac-4fa3-930c-c7ba8a7a1dcb
88099d,312da257-5e61-46fd-868e-79e4d888099d,58221867-9247-4efc-b407-d1ff0c48efb6
34fa53,3201555b-8671-40a7-9e7d-b339a334fa53,73af6928-52e9-419b-b99f-cb3b0b901e14
897da6,3263db42-0765-4bfa-a797-942e3d897da6,f513e537-51be-4cc7-a6ac-81a7f6fa680e
15fd34,32abf511-e883-4579-b4cb-7daed415fd34,7ca11a82-e213-4012-8700-19334b388d04
73a780,3960f082-7c86-46d0-937c-e4c20573a780,b7713f7e-17a3-41d9-b094-695b2ec54909
8c1448,39eca14d-94ab-4cf7-a227-3e73038c1448,d046a84f-5b95-41be-be53-b94996b3f45a
0148a0,3dccadc2-81d4-4a83-b188-f5cbb30148a0,4d9fe0c7-8a6a-4529-9955-1a04801a6fd9
ec2b71,411bd55c-7428-4d28-874c-2d4b02ec2b71,9aeb4a05-4200-4565-909b-ab4e2f71cb59
c89a1a,444dab61-9b2b-417c-96cf-4b2f5cc89a1a,b6ca50b2-b233-43c8-b6d4-70a26c18e4bd
7ac8a3,4656a751-0d5f-4c82-a51e-16d73b7ac8a3,15688fbf-c722-4c78-b577-17f410190b55
d75d53,46acbb53-c6f8-4e67-930d-fa9808d75d53,ce36a529-52c8-4e81-97ce-11dec7a5340a
0dcd95,471f1193-e86b-4e96-9530-f705010dcd95,78193714-237e-4ca0-add3-f8058b528ef3
2ecaed,47759241-a776-4fa3-a90c-f2f8a42ecaed,3b0a5a28-ae34-4439-adb1-5293589e7ffc
a27c21,4cf8d2ae-1ed4-46b3-a9aa-9217aea27c21,ea9e7403-f1c9-43b6-be6b-b5dd6bd795d8
63c3c6,4cfcaa3a-47e3-435e-b7d0-1ebd3f63c3c6,8c04ad6c-e71b-43d3-bce0-8655be4f8c0e
9e28c8,4f420160-a116-45f5-b7a5-fc9c199e28c8,0d30474c-46f8-409b-ae1d-64ab5babad0d
960dbe,567f481f-bbdb-4c41-9981-9ccbd6960dbe,ccb8fba2-0f95-4c15-bc5c-93cd4a34fbe4
4347f0,66857272-7471-4a7d-a94d-e4710d4347f0,7d3c064f-b0fe-4935-a0ab-83b679ed3785
11c02b,736b0320-ca4c-4cef-b1b3-bc3bed11c02b,fa353249-1b1c-4b75-8495-54d926b3038f
957f06,74bbe8a5-fac8-4292-980c-02eb41957f06,4f3fd208-f075-4e31-9ea0-4ff724f9a17c
7303cf,7f83f316-d5a1-4f5f-b802-c3b0157303cf,44bb4f79-c8ec-4bab-b12a-e8931377631d
ba2a44,80e1205d-8cab-4330-acda-4e3ea3ba2a44,de5c1645-7412-4796-80f4-b43c65464d59
f2ad7a,8227e3aa-a082-41c8-af72-96a974f2ad7a,807e7900-5c82-46e7-b80d-6fd2b66ace9a
f4898c,82fddc46-7885-49c8-91b7-852262f4898c,55bfbeae-21f3-48ae-a388-deff0a3e20ba
99a7f5,83c3027c-a239-4ee6-8af9-d48f8c99a7f5,84f4579c-ce54-47f8-81d4-fe4101f2cd71
e78d23,8615bce8-cc0c-4def-8ad8-fa0831e78d23,8afc686a-c08b-47ad-a3b1-1aca1f017a72
144ed0,8b603c51-af41-4dc2-9a8e-ed0cee144ed0,67dda0e7-0fbf-45ef-98b7-3322a48d6fe0
49533b,8f308d19-6741-456a-8f8b-3cc62849533b,e9f7b27a-9e6f-46f9-8a5a-a50e619d34cc
bff7d3,971d53ae-6150-475e-bbb7-d35b47bff7d3,57b1dea1-799c-4d85-9fe4-af64694014dc
ca9900,97272afa-da6f-41f9-a2f0-734c73ca9900,0412b074-90bc-4bc4-86ec-4dea9daeac11
aedf0e,9a6edd6a-5dfb-48e6-bd36-03057faedf0e,20f32a8c-a277-4740-9d14-5625a83e8ac6
14c5c1,a394f759-6f93-4cf4-9803-b600ea14c5c1,aea42232-689c-468e-89fc-651e8d2f1f77
d3d0b1,a7904ee7-7bf7-4448-b7b0-1bd297d3d0b1,5cc57abb-918f-4ba1-acde-6abd9f1b6347
fe93fc,abc8f9be-61dc-4eb8-81dd-f98eb2fe93fc,96be3852-659d-4ed9-8546-d346f4fee21e
5b528a,af9bbed5-54a1-4054-8e5a-7d52d95b528a,706793ba-a24c-429c-981a-1b90ade41f09
c19f68,b099b42f-5420-4511-8ab8-b8431dc19f68,058ce3fc-5c20-49c0-9d78-43fc52e2cc9c
a205a1,b293ae2a-c088-4ba6-885a-a288bea205a1,f6af04b0-71df-4118-b045-a0a3c5c3a0fe
068737,b5e6a2bc-bc69-4747-9dc4-9088d7068737,c1bf7ea6-496e-41e9-83a2-eea3a13b9f04
a8b35f,b6411b0b-b006-48a0-b30a-42136da8b35f,079b779e-b8df-445f-a219-ba3ffba5b979
ae1c79,b6836451-a18c-48af-b54b-fa46daae1c79,fb29f9ff-f4fa-4149-b348-5f1b3359b9fb
994f5f,b9dfcf5c-30f2-4136-81ac-5add9b994f5f,ffd94afb-300d-4d58-955e-bd7da0988b62
e3f878,bd87c653-7ba2-40fd-9ca1-c63a9de3f878,6474dd24-a04b-444a-91a3-c11bc15d23d3
0fe302,c27e19ea-0bd7-47d6-ae41-41a66b0fe302,adb6b9f6-84c3-4204-a460-3131b5db29b2
b8fe82,c707a3af-d516-4fce-9fa0-afe909b8fe82,2d6f3a89-7fcf-49de-90bf-4688a3c58e60
739507,cea9962a-29a3-4689-a8fd-f0c91f739507,5d6f29bd-3855-40fd-adeb-fc8128de6e2a
81cfc3,dbe626f4-c81e-44f6-8370-2e1e9481cfc3,e0c75ce6-57f1-418a-a14c-7cfd9cd61cbb
ff1a9b,dde3c43c-3ed5-41a6-ac61-a4fe86ff1a9b,e01f1513-c0b9-4ae1-a269-0209ea5f1af6
4d6513,de75e148-d1a7-4826-9465-e917fc4d6513,48c4631e-5994-487e-81c6-bb0a7c41beba
afce50,e381c69a-8686-4786-98db-1a13e0afce50,b6291bbe-ba68-4371-b988-1f0553be396a
8a9b91,e4be1421-6c12-4ae5-9bdc-daa6968a9b91,885565c7-1080-4605-b319-4456fee3ca74
610520,edbe3823-c91f-4364-9dd9-74f7be610520,30bdb0c6-ae49-43aa-baa4-0df8228244c9
f6e0b2,eeeb3f41-ed68-4554-a1ca-c0455bf6e0b2,865569c6-95f5-4656-b9ad-f1ca644ee81a
96d1f0,f09934d2-646a-4925-a387-abe89096d1f0,663075bd-b532-4a5e-9184-ec3038f5c551
d48f23,f44c3d06-d468-425a-8cbf-e1ca0fd48f23,7c9f1542-57eb-45e5-aea6-b07c15d6c881
c7e50d,f802859f-6f67-4376-ba81-d4a043c7e50d,832c9570-8949-412a-b74a-e5a7071eeecf
614b51,fa8848d3-f520-4ca9-9ae0-bd558b614b51,4dd51e2b-cf05-464d-876a-22ec4d399109
c4115b,fbccf2e5-8eb3-4e8d-b899-757f5cc4115b,6db11830-3fda-4d89-b30f-4e720148137b
8592c2,fdf7ef2e-7e25-4ef8-96c8-4dc4cd8592c2,e73bbf4e-3467-4861-a335-2260fb10c9ed
6d5833,168acc4e-c509-45db-b125-eff61a6d5833,6724c8a8-34be-46a8-905b-4d7989776e8a
accbb6,1a1e1bf0-e262-472d-ae06-6e276aaccbb6,b2c485d9-b90f-431c-82b6-e5ca53eac38e
79e2ac,1c1ba197-ba0f-4258-a423-1108f579e2ac,e5f590b3-5749-41d3-89f2-92c75c7623dd
46fd25,32522c0a-9a96-492b-b9ee-4eddc446fd25,e73ab833-faf4-4d96-baba-2b652a2e6926
5f51ed,3a5d65db-c54b-4961-b05c-5756cb5f51ed,ca7ec235-1234-4c8e-832c-5d221c3f51bb
743bd8,4ee25abd-2dc2-44bd-9aa5-e13467743bd8,ff3017f3-feb2-454d-9079-f613f937d05d
f5ad5a,8fc18e30-83c5-4f3c-9d81-562589f5ad5a,d229c3ec-0acf-4e1f-8518-3654a9f0b4a2
9db91a,912fd612-4740-4525-a5cd-5b8d4b9db91a,67b4d2cd-086d-4ace-a9e9-e64e55976c46
2ae63e,97f0b0db-7aad-49e7-a76c-4e0cca2ae63e,add65832-e07b-48d2-8c7c-6d5cac07a649
dfda99,af78870e-14e5-4c82-8d25-c52e3bdfda99,f83e67ad-24c2-4198-ab6d-6e39f393ed37
5e41ca,c311c065-fd33-43a5-b584-e59f765e41ca,b4e7c910-1b74-44b2-9cad-221d4994a251
83593b,c3a9efcf-d4a7-4d70-999a-ad162b83593b,71cce958-9c74-4aa6-8d1e-b1eec0b951cd
6a0581,8c0ed9a0-e151-4526-a3c5-c2a9076a0581,7e870c31-46cf-4238-9173-bca177fe6c54
3454bd,90a01eb3-9c55-4591-911c-4d91863454bd,a3f7a47a-84e5-49dd-8e99-91efbca6f9b4
fe13a8,012ab5d5-3825-4f50-a31c-700281fe13a8,9fcabc99-ffcb-49d4-91a6-02bb79df6c4c
c8f8a6,0bb48b1c-d999-4f3f-b8aa-abd633c8f8a6,1b5a8338-d0f7-4214-bb4b-cdc462a1c368
f6cd91,0bbb0879-1157-472a-ad82-d4fdfaf6cd91,02f4d276-2835-4ad6-95e5-eb0f83880c63
0c4106,0d16992c-d427-47d2-aeca-9a4d7c0c4106,7a68aa3d-feec-436a-9f9b-b763c671ae2f
375081,1587a541-0998-490e-903d-92533e375081,4ff56a6b-5742-4f46-b224-767cae125b1d
0af147,1b720adc-feec-4daf-8540-7bc4ce0af147,0d7ea9b4-4e10-466b-8a39-67d93610a0bb
650561,213f1c8f-1563-44fd-8f74-985153650561,67b4d2cd-086d-4ace-a9e9-e64e55976c46
fb3330,27f9314b-d16f-458d-9709-6cbab1fb3330,9fc09f02-bcec-4a7c-953e-098e7a1d3042
c45bfe,37892b44-4313-4c6f-801f-8ebfeec45bfe,836af9da-7a33-493e-a794-d0df077faa1a
51cc74,48dd6a40-4fcb-44ed-b94f-808a7f51cc74,79715179-f796-4f5c-836e-1e726d6a637a
d7c0f3,4b729126-2583-4a37-a6f8-1874cbd7c0f3,db9fbb42-c224-4e90-b7d4-f086b6313d04
a54760,535e91ac-7b1c-4348-b87c-3b54cda54760,5fe711af-6f3a-4aab-82cb-bcab5f40d510
58f6a1,61ef95d5-f989-4bd9-b010-0519d258f6a1,e8fe5007-ce5a-4a1f-bbc7-d5e6e9a159ff
ab852b,6b70ca27-ac32-463a-ba72-786203ab852b,38afa5fd-2420-48e1-a89d-1cb3fce79451
7d5855,773a931b-19a8-4866-a7c3-18187e7d5855,fd2117e9-d69d-4f7a-b902-74803e39cf1a
fdd2c1,7de65228-e230-4256-b5c9-639d5afdd2c1,7e60343d-22ed-4eea-a14d-ff41571f9a04
aaee5f,7ef5c97f-f500-4f84-91cf-6bdaebaaee5f,3ca88472-31aa-4dd4-a883-da9af937dfd0
239c4a,7f194193-4f8f-4615-985c-ec2608239c4a,a3c362bc-dd7c-4490-b21e-a703936d1626
665258,84f5c2ec-63e3-42f5-9ed5-9826ce665258,ff5cf6dc-3e97-4dd4-b80d-c55fdfb945d4
2e481d,86659395-ed92-4ad0-8e14-b2ca5c2e481d,b9eb55df-cd89-4abb-960d-6420bd82c0a1
ead0be,9ef6fe01-5538-4a96-973b-7569e5ead0be,a4361fca-7d17-4778-93f0-54189989e275
4634cd,a7df1cb4-c87e-4b89-8d1c-677f484634cd,287f8c19-59ef-44df-9728-6b7a1bb48c72
c03be8,ac812565-3ae0-4032-8ac2-7f8ac6c03be8,466c6280-af2f-4529-a211-36789821f5c3
ad89d0,d292ef10-5b20-40fe-8be7-4d7f56ad89d0,fcca0166-4466-4025-9819-ce1837d5df4c
7d38c3,dd54e964-a081-4799-b0e2-a5779b7d38c3,f61f1cab-519f-483b-927c-506446f87ec3
a8aaae,e61ee1e2-1b2d-4c2b-99d8-9e2e61a8aaae,24cc11b1-890c-4323-94fc-e8b96a5ea44a
433b6e,f6c0a491-b355-4e5b-840a-6d7d0a433b6e,38df70a3-3e28-481a-b155-047d4c09ea0a
9df878,fb983b72-1d88-41b1-86c8-49ef4e9df878,e9775623-2a61-475e-8e5c-70a2bf013fde
0f933f,fbe51acb-135a-4980-90c1-3951690f933f,0af5dae8-0781-4695-9a27-edc268d0d446
31e472,fc8c5bc4-dccb-44ca-b911-9f8bf031e472,0cb447ea-be0d-45fc-8c0e-152783465fe7
b7e7d1,05be20af-0847-459a-8caa-109801b7e7d1,6e8e249d-f9b0-44b8-8564-d00d7122ab2f
8a2d09,09a896fb-a150-41b9-9d34-be362b8a2d09,60f60d7f-8192-4184-8776-2deee3d199fc
0c45ac,0f25adf2-7223-44d4-b229-d08c180c45ac,c17bfd04-34cc-436a-856f-cb1651716c69
8120ce,1d59d566-262f-48ba-abd0-a487818120ce,d8607c3d-d8ba-41d2-a266-1a490a72b93c
b72305,296c2549-1f2f-420c-a54c-c9f5f7b72305,18535a9f-024a-4c3c-a325-0bba7410ef9a
e19e28,2a8f938d-6018-4b28-a819-b9a5e7e19e28,0a5a3a61-c50f-4d29-b15b-771b9760d651
a67c44,37349144-dbfb-432a-b543-3b25cea67c44,a3671910-f9f4-461b-bf3f-54f6702f905e
c5b805,51d3484f-6ebd-4ace-b00e-88e54ac5b805,9d9a9c9f-4a72-47e3-a11a-18de17943fc6
f026bc,6bcbd518-2c5f-4aff-b5f1-bd2edff026bc,f99dfde0-878a-4c07-adb0-3eaf6a431a95
9943e6,7a3dc595-e98a-4150-809c-ab85949943e6,bc5186b6-f052-4dd6-9500-0d20ac61ece0
33ee2e,7bc69cd7-96d3-4367-a244-e2e86133ee2e,1f972784-35e3-4f09-b9e3-24bcd83888dc
dc12ab,8224d126-3688-4170-82d8-28414fdc12ab,78412f32-8ad0-4992-b0f0-2c71b73aeeca
d05b6b,8438c12e-5b82-427e-8764-3ace05d05b6b,34bb202d-ba34-4dcb-875b-919bcb0a7f3d
bbf105,86788266-7101-4d5a-9043-0a992fbbf105,9b667eb5-679d-4a28-8e53-a57c9a42eed6
edf9d3,8ce1444f-e96f-448b-9810-1bbdc1edf9d3,4f3960e3-4e1e-4226-9f8e-997d9222ef0d
7b6e9c,9e02ebc6-923e-405c-8e38-ffec397b6e9c,8e3e39a6-a4a2-4467-b210-a2a6c4a0beac
fae1c6,ab8fa717-1ad9-45b5-9cb7-d8fbc0fae1c6,385247bf-1a23-4651-a7c1-0c3dbdb86ff9
8c6d31,c3378660-b10d-4354-babb-88d4bc8c6d31,4178f64f-15a5-4e8e-af6a-aa13f5d73019
380457,dac1dcbd-eb90-4ce0-b9f0-5a8521380457,361207a2-54eb-4b63-877d-2c96e7952c4e
4a4c4a,0a3cebe0-5354-4001-a15b-c51c854a4c4a,29608cc3-107a-41f5-bd53-115ec48ab614
1de2aa,0a72fc4a-f2de-4985-b141-bb2fa61de2aa,87fe56de-6c3c-4675-92aa-305ec7079ae2
49c637,0eca2f1f-e985-4f1c-a504-01bb8249c637,3b54cf5a-adf1-41cf-843a-eb887059d44b
f8572f,0eda7138-84f8-4030-8bdc-9a902bf8572f,bac88ca8-023b-4dc2-b022-63e5e48c3871
c28276,14eaab3f-b5ea-416d-a97d-1a84f7c28276,f9bca541-8812-48e6-ab5f-e5cc2bf80c3b
0d33ee,18c20c20-9ea0-4ce4-a654-427eb20d33ee,8170b7c8-ffb2-4d9e-88d8-673bff52accf
f5bc8e,1d5a91c1-18f6-4319-82fe-8e0f37f5bc8e,722ead45-ee34-405d-830d-7a7b8447be02
84a8db,2cefc22c-6c6e-47e3-b60c-142ef184a8db,6a39dc5a-f05f-480c-b33f-1ea8fe0dcaf7
756d95,349fabd9-6a94-409c-a1ee-2b1eea756d95,d572cd13-6ff0-48ec-b028-cfa636a5c60d
300d1e,40eaca67-1354-4b05-b96f-a39fd7300d1e,d85316e7-0316-4e39-a9f1-5403805fe196
f805f7,4446508e-318c-4467-a214-4aa8c7f805f7,722bc8e3-ac8a-4345-bb58-3018a7423f10
1302a3,4e9cc68a-3349-4403-8936-9e99491302a3,211af087-745f-4efe-abd6-8c30371b3875
f174da,50dc7cbd-1f4e-45e5-8e9b-c006bef174da,5185b806-425a-45e9-8226-ec081d87e43a
6b0f1c,55d5b44b-77c8-4a2b-8849-74a3fd6b0f1c,1f20a5b9-0d55-4b2b-b740-7ea2fb6c9681
7e8ea3,562745c0-e4dd-4661-a10d-a860bb7e8ea3,d723d793-2ee1-480a-a6aa-c3a545ff79ad
87da0f,5ae05786-44c1-4106-b051-6cec0e87da0f,84ed8472-0a19-4a40-bb09-5e7c51d87fc1
118708,6e2d3d72-af68-40df-8ae2-e78ee0118708,10f81ad5-791c-4715-8326-7a875e94ab1a
a395fe,886dd064-8094-457c-af08-0d8ac4a395fe,935c9a40-e5b1-487d-988f-c5ce77b971dc
99b274,8a7e9131-dcdc-4dab-8894-d8c4c799b274,25ec2db0-bf70-4548-b8a8-997f7893fb33
7ec186,925976ac-a2d1-4fd3-8f7e-40ae9a7ec186,f0f85147-67bf-418f-aa56-36a85bf84b85
db7aa1,9e5befa0-b98d-4858-8c23-08f665db7aa1,e9c6d4aa-6dda-4afd-b582-c38a739c73f3
542016,a3e7e4a4-2e53-42a4-aa9d-02be21542016,903b7dc2-6b96-4863-8180-c853b40eb764
643b7b,a70b995d-acc9-40bd-959a-5e4a5f643b7b,0b2d003a-917e-4260-87c7-a5588beced03
419209,ade1fa03-e903-48f3-afb8-d94aaa419209,363f2f4a-2365-4a1c-b362-b4b4e977bd68
4ba638,cee9fcd8-3277-4dcc-8629-7027064ba638,6f5613f2-5962-43e8-a35d-c83ad436261b
13e246,d460acf1-8301-4ace-9f83-c50d8013e246,6cf02b13-8fe6-4fa4-8b5a-b3f252f8db09
829685,d6caa484-137d-4fbf-a194-75787b829685,5a400bec-18ab-4f47-9cfb-1607fdc2a52a
e0bd4f,d73c1bb0-fac3-41d3-b6d1-3ec712e0bd4f,cb4c3fcc-0e67-4c20-b415-9ed83af7eccd
8ab8f0,d84c031b-d539-4815-b6d8-4cf74f8ab8f0,604341db-35f8-4a0f-8ee3-12d814fb8108
bc7ef3,d8b08d6a-e446-4b26-af79-b2e92fbc7ef3,588386e2-2e7e-4001-8fd8-eaa4d45543b8
904991,dcaa80e7-ef8a-4d1e-b704-85504b904991,7125b045-0103-497c-9675-4f60c315317d
4617b9,e9a040e4-5356-4565-a0f4-26f2fe4617b9,d4bbb535-be3a-4489-b92a-3676fc878e22
1a6143,ee1502f4-d761-475f-8c0b-5014c81a6143,03cee282-9ecc-4382-bb0b-493a46d43964
82b5e3,f1c62bf0-86be-4703-b495-b77e7c82b5e3,05295bd6-d263-4507-bf55-5a5de659892e
70af08,fdb7521d-222d-41aa-ae10-41e6e870af08,1173f595-0295-4e8e-8129-36516be9011e
6406f2,ff27bd37-b87e-40d4-b061-fbb75b6406f2,9adc02ee-2703-468d-a102-bd7792915b00
2e942c,0729541f-fd69-4f14-b303-886dd82e942c,9b81aa79-e03f-4270-a376-c700e5654394
aa4358,0b987a58-4721-48a9-a310-5a14b0aa4358,d2397af6-35ee-4277-b4a2-87f52189f6a0
8d6948,10233b31-d1bd-43ae-b9d6-aab4fe8d6948,39cd5ef9-f1a9-4769-9e70-7994af2f313e
e2d5da,18b2b0af-1531-4bd8-b06d-b60ddee2d5da,7126a729-0ff4-463c-9768-ab4407dccfc8
0cd2e2,1c1cd323-731b-4596-9121-61002b0cd2e2,c8431c9b-a22d-467e-bd13-b1a5d8b4efe9
0ec34f,20c38dae-d4d6-4b07-9836-032d070ec34f,16a736ae-8248-419a-81db-f64fa780c5eb
ca1584,361b06db-9d78-47e3-b357-56ae7eca1584,8d21723e-8fdc-42ee-99f8-ae08b0e64fd0
84a738,452e9927-be73-40b9-b2b0-83063884a738,4cb176cc-674b-45a7-8203-d1958106c7da
7af962,544d7480-9e8c-4329-92fd-98e9797af962,5207941f-cd4c-4e3e-b001-5c30f40bd78b
0b46f9,5bed2167-c25d-46ea-b150-8576ea0b46f9,c69b92f2-419b-423e-87cb-be839c275fe1
1a08f1,5cd7d69b-29aa-4871-afb9-0b6bcb1a08f1,b620dd15-c0f9-4e16-90f8-a47927b48acb
0d2009,6b137705-a785-4f67-a9e6-49084c0d2009,7a19c56c-e428-4829-a86e-d000b646173f
140dc4,6c2483e6-e4c6-4d36-89e9-344b3d140dc4,2236b31a-8dbc-4a42-81af-df992ec6a780
1f3a42,789840f9-6757-41dd-bf52-5fcb981f3a42,4010a476-6c35-4ae9-9f8a-29d32d2b66f9
347016,a0df05b2-2251-4284-bb26-821843347016,f38e71a4-8e7f-4474-bbc4-4cb7e139eaa0
db5476,b16a834e-0aa7-4d01-ab5f-60e2b7db5476,90c9dcba-0428-4c9d-a41b-634ce030046b
a98ad9,b3be8a2b-fb53-4d38-8a63-daba04a98ad9,e150f5c3-00c6-49c5-8b59-6f2c539a2b48
f5ba42,c17799bc-12e7-45b9-ac67-0a5c01f5ba42,bf5a6c79-8cfc-49e9-b4c0-1d01a812cf4b
36e119,c3bdda40-5890-4406-858c-2ac87d36e119,02d1d95e-7ac3-46ea-9177-8d6b09a019a9
27ca9a,cd6e8938-3dfd-4e6d-ac0c-ee8b0f27ca9a,5c733a67-caf1-4c9b-9ada-9e1ac812b0e8
4d5f1c,cd77db3d-0693-426c-886b-5fcf7a4d5f1c,9f1b720c-e2ad-4885-8e0a-7cb698c8734e
33c46a,d98ab314-7330-4d93-a7cf-08574133c46a,88c43588-89ea-4d0d-a46f-b084fb8dae80
aa8b65,dc85cd22-69b5-4218-9461-286f00aa8b65,f1462624-792f-49a9-8b45-2ed68fad4ce5
e7871d,e12a48a4-bff6-448b-8d24-e2e8b9e7871d,f19cebd8-e685-467e-9140-ef17d584c57b
1af446,ed6cd917-1f70-4e0c-bfac-51c5ed1af446,e00c57da-9757-4b61-8317-adccf927902d
b162a9,ed8e1ff9-cd76-4a39-ba49-284a70b162a9,64a2a848-30d3-4568-8484-72b1ababc0ab
8d51a0,f11b677d-96ac-4183-882c-54dcb78d51a0,afd247b9-87c6-4948-b155-e9536e0b5907
b53235,f4e22eb0-6edd-4fa9-bd4c-4c372cb53235,8f745a9e-624d-49d5-a059-001e6ac1aefe
f65418,fd565489-bda3-419f-8dff-0fb524f65418,1e3c72f4-d2dd-475e-8d59-dbaa823aca38
adbfbb,fdafcc7a-cc1b-4bcf-afcb-b48b6cadbfbb,e62834f8-aea7-4f75-a83f-9e7704948d7a
a158bf,03a7b272-0197-408d-8891-58ff3da158bf,d8156782-c111-45b7-a511-54436ba5ed46
615218,071d1c71-f369-4f88-b63f-b37ee7615218,f7e0952c-6106-456c-a31e-5d71ea767a78
8e9326,180b6cbb-6a5c-4546-a724-b804918e9326,0d0a0f66-5035-49ef-9434-d76424de0206
b8ab9e,1c41da16-8a2d-4fa3-9923-02bf6db8ab9e,677876da-bf29-40ad-a762-b673a64bb782
171a4b,33ff79ff-0aca-4a2e-982e-33b42f171a4b,a7e4f4bf-be97-4307-b838-9dc7dc8236dc
81e1b0,39819d8d-1cd7-4f73-a8d7-7c59c381e1b0,1ee994be-341f-4fb3-a3f8-e386a3db46fe
e59ea0,4399e870-3695-407b-890e-f16fd6e59ea0,a5910c95-2c33-43df-8d5a-e449a8999099
f73fbc,48d025aa-e238-48e2-a190-d35fc9f73fbc,7252d80b-5850-4dca-8a5e-9bcd8a8d8967
2582ae,4b8d97ae-4005-4d90-bc5e-2f48722582ae,1ae1f3ee-7f17-4601-abfa-4c816298d2eb
fbc86e,536bb0c4-ae86-4451-8922-9d76d1fbc86e,d699421c-1947-4916-95ab-38e6f5f8c626
08746c,5944907f-5dfa-40d6-a42b-d0625f08746c,cc664974-9764-41c8-8e86-91cf1f0740fc
64cb0d,61433239-5ad7-45a4-8e39-57499e64cb0d,38d90b22-1b93-4ce4-a4e3-596495be49c3
8ad5a7,8f495806-cfd5-433f-9b67-0264428ad5a7,96f8a74a-2846-4e31-b5e6-54e0fdd736f0
d03c35,9c752bf7-4d94-411d-a00a-51c622d03c35,7f45cfcc-9b7c-4b2c-ac26-0ee41cb7180c
577b75,9e7b6e20-503b-4bdd-ad14-6b177f577b75,f67d57e6-fe1a-4442-8129-0d7d85d653a2
6da51d,ab4cbe07-2930-4b41-a5c9-64bec46da51d,b987bf4e-0a2d-42ef-81ef-acfea8963b00
1ce695,be6c13c8-2ebe-400d-9483-5dd2961ce695,91f8ac8b-1e30-4715-9359-9d599523793a
0cadb1,c32619d5-e4a4-4f8d-9465-c1d94f0cadb1,3e848df4-5a82-41bb-a683-5a4a38a5f400
e56090,ce2fddfa-3c50-4140-80dd-7f4445e56090,e73392fa-4f81-435b-9985-373210469aa5
8e8162,e9113462-fd9b-45fb-b90b-39b7a58e8162,bb3a1184-fe52-4820-b455-438ea7b7c755
342393,f0caf0cd-5b2b-4805-bc7e-ca99a5342393,bbdf0ce1-71e9-4f6a-a272-94277b3cbf26
703173,f463cf9c-3b9c-4915-af4e-ab1920703173,f5cc63a6-0f41-4855-b2cf-6e295b090da8
d747cf,f5c7cd3e-e6b4-4988-9931-6873afd747cf,6e8e249d-f9b0-44b8-8564-d00d7122ab2f
0569d7,fddb1e43-367a-43c1-82fd-9500800569d7,7e42f7a4-03f2-4488-8609-9c46c1c97887
ede074,10a89584-43ed-40f7-a557-994d9cede074,48a56b42-e6a0-485a-8dd1-499b73bcb298
cc29d7,1395a56f-74dc-4d7a-b5fe-5b01c8cc29d7,daa5c3d0-a42f-4763-a082-7c81ab90139f
