Fecha_reporte,OSTotal,Current,OS_30more,Castigos,LaggedWO,Current_pct,OS_30more_pct,CoincidentialWO,Num_Cuentas,reestructura,Corte
2021-11-29,5382591.94,4370042.32,300026.47,17111.510000000002,0.00408216045014655,0.8118843800000191,0.05574014774748092,0.0031790464874006798,636,0.0047169811320754715,Semanal
2021-12-06,5468065.77,4427456.5,363029.44,0.0,0.0,0.8096933515852719,0.06639083274962145,0.0,656,0.004573170731707317,Semanal
2021-12-13,5906166.1,4737557.34,371241.48,3461.43,0.0007617186607729697,0.8021375050728763,0.06285659321365852,0.0005860705475239072,675,0.0044444444444444444,Semanal
2021-12-20,6162580.37,4941504.67,361593.23,22878.47,0.004578073023114891,0.8018564259308799,0.058675620972063684,0.0037124822114024416,693,0.005772005772005772,Semanal
2021-12-27,6650177.97,5175464.63,456251.74,0.0,0.0,0.7782445301986407,0.06860744811014434,0.0,703,0.007112375533428165,Semanal
2022-01-03,6753448.13,5380731.76,409501.20999999996,0.0,0.0,0.7967384447802074,0.060635871056878905,0.0,722,0.02077562326869806,Semanal
2022-01-10,6774781.04,5477980.67,453188.28,7482.18,0.001368341258996961,0.8085841649577504,0.0668934209569672,0.0011044165052438294,734,0.021798365122615803,Semanal
2022-01-17,6718290.7,5326048.29,398590.79,16244.480000000001,0.002750427218767175,0.7927683584754676,0.059329196636281306,0.00241794836296319,747,0.02677376171352075,Semanal
2022-01-24,6956921.14,5438830.79,498353.18,4759.64,0.0007723453024921754,0.7817870406390721,0.07163415683047401,0.0006841589697814455,770,0.025974025974025976,Semanal
2022-01-31,6758567.0600000005,5457381.57,422377.1,47996.630000000005,0.007217345192342264,0.8074761294149236,0.06249506681672253,0.007101598545051499,787,0.036848792884371026,Semanal
2022-02-07,7200094.46,5797254.01,492058.07999999996,25993.23,0.003848882748433867,0.8051636047563743,0.06834050341056219,0.0036101234705140104,801,0.03620474406991261,Semanal
2022-02-14,7419216.17,6012676.64,498445.01,41031.28,0.006056473228838099,0.8104193896267077,0.06718297439768492,0.005530406320529774,836,0.03708133971291866,Semanal
2022-02-21,7285679.0600000005,5787004.61,561194.41,57321.15,0.008532103262515852,0.7942985907479707,0.07702705614375498,0.007867646862819856,866,0.03810623556581986,Semanal
2022-02-28,7493200.28,6212788.75,581071.41,31791.879999999997,0.004569820378903986,0.8291235410566125,0.07754649392609055,0.004242763947576959,903,0.04097452934662237,Semanal
2022-03-07,7753762.71,6405686.33,626960.78,4418.09,0.0006537021769226913,0.8261390720325513,0.0808589072749687,0.0005697994851320776,928,0.04202586206896552,Semanal
2022-03-14,8514989.07,7089630.33,682267.05,22554.0,0.0031324589038794317,0.8326059225346721,0.08012541700185648,0.0026487409219861173,973,0.0421377183967112,Semanal
2022-03-21,11351263.59,9827511.02,735178.54,28969.46,0.0039046523697664356,0.8657636167181983,0.06476622925465869,0.002552091207316813,995,0.04221105527638191,Semanal
2022-03-28,11910474.069999998,10265885.95,795440.4,14193.15,0.0019480888305832098,0.86192085131671,0.0667849487203493,0.0011916528189031257,1036,0.04054054054054054,Semanal
2022-04-04,12702693.65,11188382.96,725508.9,34065.93,0.004546245759762336,0.8807882224255641,0.05711457112877787,0.0026817878899231093,1065,0.046948356807511735,Semanal
2022-04-11,13492551.190000001,11949836.38,823762.63,7905.5599999999995,0.001019577242131,0.8856617411877316,0.06105314098126464,0.0005859203266060863,1114,0.04757630161579892,Semanal
2022-04-18,13685801.110000001,11925130.32,835559.81,59216.13,0.0069543401069803055,0.8713505496792945,0.06105304346337969,0.004326829648042191,1140,0.04649122807017544,Semanal
2022-04-25,14398906.63,12639487.92,828267.8300000001,35859.99,0.0031591187814184103,0.8778088673528678,0.05752296693655274,0.0024904661806238195,1195,0.052719665271966525,Semanal
